roll_number,department,credit,course_name,course_type,grade,Grade Numerical Value,Total Credits
608952,EP,6,IE501,flexible_elective,BC,7,42
208100,EE,8,EE923,core,AA,10,80
144528,ME,6,CH266,flexible_elective,AB,9,54
581858,MA,8,CE479,hasmed_elective,AB,9,72
630568,EP,6,EC263,hasmed_elective,BB,8,48
379479,MA,6,EE247,hasmed_elective,CC,6,36
144528,ME,8,ME192,honours,BC,7,56
180828,CSE,4,CSE647,core,AB,9,36
458200,EC,3,CE885,flexible_elective,AB,9,27
388969,CSE,4,IE262,department_elective,AB,9,36
358405,MA,8,MA859,hasmed_elective,AA,10,80
180828,CSE,3,CE824,minor,CC,6,18
960395,EE,8,EE810,core,BB,8,64
970791,MA,6,CH315,minor,BB,8,48
716985,MM,8,MM522,flexible_elective,CC,6,48
294697,MM,6,CH603,alc,CC,6,36
881983,MA,8,ME929,minor,BB,8,64
159438,EE,6,ME864,alc,BC,7,42
194063,EP,6,EE200,department_elective,CC,6,36
364146,MA,3,EP597,department_elective,BB,8,24
773982,EE,8,MA567,department_elective,CC,6,48
782129,MA,4,CH696,hasmed_elective,AP,10,40
381227,CE,3,MM799,flexible_elective,AP,10,30
310604,EE,8,MA366,hasmed_elective,BB,8,64
781075,CE,6,CE827,core,AA,10,60
391848,ME,4,ME723,core,CC,6,24
597353,CSE,3,MA128,flexible_elective,AA,10,30
993835,CE,8,EC906,hasmed_elective,BC,7,56
907454,CSE,4,ME105,hasmed_elective,AP,10,40
482623,IE,3,CE328,alc,BB,8,24
362471,EE,8,CE142,hasmed_elective,AA,10,80
180828,CSE,6,IE593,hasmed_elective,CC,6,36
301135,IE,4,MM810,hasmed_elective,AP,10,40
680096,CH,4,EE630,hasmed_elective,BC,7,28
836881,MM,6,MM228,alc,AA,10,60
388969,CSE,8,EP735,hasmed_elective,AA,10,80
630568,EP,4,MA458,department_elective,AP,10,40
461971,CE,6,EP171,flexible_elective,AA,10,60
955757,MM,6,EE670,alc,AA,10,60
692318,CSE,8,ME323,department_elective,AP,10,80
993835,CE,8,IE495,minor,CC,6,48
993835,CE,6,EP124,department_elective,AB,9,54
970791,MA,4,MM678,alc,BC,7,28
773982,EE,6,EE862,honours,BC,7,42
928288,CSE,3,CE322,department_elective,BC,7,21
993835,CE,4,CE944,core,AA,10,40
143142,CSE,4,CSE544,core,AP,10,40
613401,CE,3,ME127,flexible_elective,AP,10,30
461584,EE,8,CH372,hasmed_elective,CC,6,48
847809,IE,8,EC172,alc,CC,6,48
488661,EE,6,EE437,core,AP,10,60
981238,MM,3,EC963,minor,AB,9,27
775967,EC,6,ME694,hasmed_elective,AB,9,54
534763,MA,8,MA613,core,CC,6,48
517837,CH,6,MM980,hasmed_elective,AP,10,60
816041,MA,8,MA145,core,CC,6,48
721490,EP,6,EP385,flexible_elective,AA,10,60
841365,MA,6,MA978,department_elective,BC,7,42
750259,MM,8,MM270,hasmed_elective,AB,9,72
971123,MA,6,EC950,alc,CC,6,36
680096,CH,3,ME219,flexible_elective,AB,9,27
597353,CSE,8,MM487,flexible_elective,AB,9,72
478606,CE,4,CSE126,department_elective,AP,10,40
816041,MA,8,CH650,hasmed_elective,AB,9,72
589528,EE,6,EE924,hasmed_elective,CC,6,36
283796,ME,8,MA320,department_elective,CC,6,48
928288,CSE,8,CSE372,honours,BB,8,64
630568,EP,4,EP307,department_elective,BC,7,28
482623,IE,6,IE601,honours,BC,7,42
143856,CE,6,CE567,core,AB,9,54
283796,ME,8,MA376,minor,BC,7,56
461971,CE,6,CSE120,flexible_elective,BC,7,42
381227,CE,4,CH860,flexible_elective,BC,7,28
871746,IE,4,IE401,alc,AP,10,40
521087,CSE,8,CH130,alc,BC,7,56
888886,CE,8,EP342,flexible_elective,BC,7,56
870642,MM,4,CSE554,hasmed_elective,AP,10,40
782129,MA,6,MM634,flexible_elective,AB,9,54
478606,CE,4,IE381,hasmed_elective,AB,9,36
716985,MM,3,CSE407,minor,CC,6,18
881983,MA,8,MA514,core,BB,8,64
626000,EC,8,EP533,hasmed_elective,AB,9,72
362471,EE,4,MM169,alc,CC,6,24
461584,EE,3,CH904,minor,BC,7,21
971123,MA,8,MA763,alc,AB,9,72
847809,IE,8,EP613,minor,AB,9,72
521087,CSE,3,CSE112,core,CC,6,18
716985,MM,3,CSE977,hasmed_elective,AA,10,30
478606,CE,3,EP320,alc,BC,7,21
773982,EE,6,CH661,alc,AP,10,60
461584,EE,4,CSE341,hasmed_elective,CC,6,24
597353,CSE,6,EP698,minor,BB,8,48
608952,EP,8,EP665,alc,AP,10,80
488661,EE,8,CE634,alc,AP,10,80
485484,MM,4,CSE976,hasmed_elective,AB,9,36
207443,ME,8,ME482,core,AB,9,72
301135,IE,8,CH560,alc,BC,7,56
879634,EP,8,ME687,flexible_elective,AP,10,80
750259,MM,3,MM254,core,BB,8,24
630568,EP,3,EP875,honours,CC,6,18
845623,EE,8,MA789,hasmed_elective,BB,8,64
871746,IE,8,IE556,honours,AP,10,80
993835,CE,6,EC202,department_elective,AA,10,60
775967,EC,4,MA910,hasmed_elective,BB,8,32
782129,MA,3,MA741,honours,AP,10,30
681499,CH,6,CH796,core,BC,7,42
733782,CH,8,ME533,alc,BC,7,56
214270,CH,8,MA539,flexible_elective,BB,8,64
145372,EP,3,EP538,core,BB,8,24
199713,EE,6,MM622,hasmed_elective,BC,7,42
478606,CE,4,MM374,flexible_elective,CC,6,24
143142,CSE,8,MA741,department_elective,AP,10,80
478606,CE,6,EE199,alc,BC,7,42
681499,CH,4,MM879,hasmed_elective,AB,9,36
589528,EE,4,EE616,honours,AB,9,36
960395,EE,8,EE246,core,BB,8,64
159438,EE,4,EE882,core,CC,6,24
971123,MA,4,MA860,honours,CC,6,24
845623,EE,6,CH962,hasmed_elective,AP,10,60
294697,MM,6,CSE568,flexible_elective,BB,8,48
327122,MM,8,ME616,alc,AB,9,72
836431,EE,6,EE456,honours,BB,8,48
581858,MA,3,MM455,hasmed_elective,BC,7,21
482623,IE,6,CH494,hasmed_elective,AA,10,60
488661,EE,4,CH768,minor,AP,10,40
362471,EE,4,CE614,hasmed_elective,BC,7,28
381526,CE,8,CE720,honours,AB,9,72
775967,EC,6,ME850,department_elective,AB,9,54
588946,MA,6,MM985,hasmed_elective,AP,10,60
144528,ME,6,ME318,department_elective,AB,9,54
582912,CH,3,CE752,department_elective,BB,8,24
362471,EE,4,MA885,department_elective,BB,8,32
787967,EC,8,EP708,alc,BC,7,56
143142,CSE,6,IE830,flexible_elective,AB,9,54
362471,EE,6,MA496,department_elective,AA,10,60
282482,MM,3,CE489,department_elective,BB,8,24
879634,EP,8,EP702,core,BC,7,56
358405,MA,6,ME594,flexible_elective,CC,6,36
194063,EP,6,CSE251,flexible_elective,CC,6,36
488661,EE,3,MM377,flexible_elective,AA,10,30
283796,ME,3,ME788,core,AA,10,30
879634,EP,4,CE597,department_elective,BC,7,28
851029,CSE,3,CSE445,honours,BB,8,24
986057,ME,6,MA387,alc,BC,7,42
124663,EE,6,EE504,core,AB,9,54
572815,CSE,3,EP141,minor,BB,8,24
588946,MA,3,EE934,minor,BB,8,24
521087,CSE,4,CSE457,honours,AB,9,36
626000,EC,3,CSE324,hasmed_elective,BC,7,21
294697,MM,4,IE506,flexible_elective,AP,10,40
836881,MM,8,CSE135,department_elective,BC,7,56
381526,CE,6,CH497,hasmed_elective,CC,6,36
845623,EE,4,EC814,department_elective,AA,10,40
888886,CE,4,CSE409,flexible_elective,BB,8,32
716985,MM,8,MM127,core,CC,6,48
782129,MA,8,MA636,honours,AB,9,72
851029,CSE,3,MA925,hasmed_elective,AB,9,27
534763,MA,6,MA189,honours,BC,7,42
773982,EE,4,IE111,alc,CC,6,24
581858,MA,6,ME796,flexible_elective,BC,7,42
871746,IE,6,IE560,core,AP,10,60
782129,MA,8,MA697,hasmed_elective,BC,7,56
955757,MM,6,ME882,minor,BB,8,48
270007,IE,3,CH678,minor,AP,10,30
150503,CH,8,CH151,core,AB,9,72
517837,CH,6,CH816,honours,AB,9,54
881983,MA,4,CH698,flexible_elective,AA,10,40
379479,MA,4,CSE421,hasmed_elective,AA,10,40
907454,CSE,3,IE512,hasmed_elective,CC,6,18
270007,IE,4,MM582,alc,BB,8,32
841365,MA,3,CSE711,hasmed_elective,BC,7,21
781075,CE,3,EE644,flexible_elective,AB,9,27
998293,ME,3,MA804,hasmed_elective,BC,7,21
329535,EC,3,EC281,core,AP,10,30
482623,IE,6,ME447,hasmed_elective,BC,7,42
836431,EE,3,EE707,honours,CC,6,18
810863,CE,8,CSE234,alc,AA,10,80
986057,ME,6,CSE612,department_elective,AP,10,60
485484,MM,8,IE258,alc,CC,6,48
781075,CE,3,IE862,department_elective,BB,8,24
150503,CH,4,EE870,department_elective,BB,8,32
995208,ME,3,EE128,hasmed_elective,CC,6,18
381227,CE,8,EC920,alc,AB,9,72
836881,MM,8,EE175,hasmed_elective,AA,10,80
626000,EC,3,CH671,hasmed_elective,AA,10,30
283796,ME,3,MM727,hasmed_elective,AP,10,30
816041,MA,4,IE512,minor,AP,10,40
841365,MA,6,MA263,honours,AP,10,60
388969,CSE,6,CSE896,honours,AB,9,54
327122,MM,6,MM839,core,BC,7,42
750259,MM,3,MM182,core,AA,10,30
773982,EE,6,ME817,flexible_elective,CC,6,36
630568,EP,6,ME566,hasmed_elective,AB,9,54
847809,IE,6,CE661,alc,AB,9,54
521087,CSE,4,CSE670,core,CC,6,24
692318,CSE,4,CSE958,core,BB,8,32
265922,EP,4,EP363,core,AB,9,36
973158,EE,4,EC590,department_elective,AB,9,36
482623,IE,6,IE474,core,AP,10,60
581065,EP,6,CH341,alc,AP,10,60
571782,ME,4,EP397,flexible_elective,BB,8,32
836881,MM,4,MM746,hasmed_elective,AB,9,36
787967,EC,4,EC555,core,AA,10,40
581858,MA,8,EP265,hasmed_elective,CC,6,48
461971,CE,8,EP661,hasmed_elective,BC,7,56
836881,MM,6,MM161,core,BB,8,48
571782,ME,6,MM452,hasmed_elective,BB,8,48
517837,CH,3,CH493,honours,CC,6,18
199713,EE,8,EE144,honours,AA,10,80
836431,EE,4,EE290,core,AA,10,40
208100,EE,3,EE545,core,BC,7,21
517837,CH,4,CSE591,flexible_elective,AP,10,40
750259,MM,8,MA161,alc,AB,9,72
301135,IE,6,EP454,hasmed_elective,BB,8,48
581065,EP,8,EP833,core,AP,10,80
517837,CH,4,MM705,alc,AA,10,40
588946,MA,8,EE783,alc,AB,9,72
265922,EP,3,EE586,hasmed_elective,BC,7,21
581065,EP,4,MA215,minor,AA,10,40
458200,EC,8,EE539,alc,BC,7,56
836431,EE,3,EE786,core,CC,6,18
581065,EP,3,CH270,minor,CC,6,18
993835,CE,8,CSE243,minor,BB,8,64
485484,MM,4,MM505,core,AB,9,36
581065,EP,3,MM854,hasmed_elective,CC,6,18
981238,MM,6,EC638,flexible_elective,BB,8,48
716985,MM,8,CE474,minor,AA,10,80
301135,IE,3,EE303,minor,AP,10,30
301135,IE,6,MA606,alc,BC,7,42
881983,MA,3,CH325,minor,BC,7,21
718510,EP,6,MM920,hasmed_elective,AB,9,54
358405,MA,3,EC210,flexible_elective,BB,8,24
572815,CSE,4,CSE777,honours,CC,6,24
773982,EE,6,EE917,core,CC,6,36
344265,CSE,3,IE946,hasmed_elective,AA,10,30
571782,ME,3,ME342,honours,BB,8,24
500658,CE,8,CE997,hasmed_elective,BB,8,64
626000,EC,3,CSE513,department_elective,AA,10,30
581065,EP,3,CH346,department_elective,AB,9,27
461584,EE,8,EE829,honours,BB,8,64
478606,CE,3,CE831,honours,BC,7,21
517837,CH,4,CH489,honours,AP,10,40
750259,MM,6,EC532,flexible_elective,AP,10,60
703403,EC,3,EC494,honours,AP,10,30
986057,ME,4,ME413,honours,AP,10,40
207443,ME,4,EC212,hasmed_elective,BC,7,28
960395,EE,6,CSE764,hasmed_elective,BC,7,42
362471,EE,4,CSE638,flexible_elective,CC,6,24
788020,CE,8,MA852,minor,BC,7,56
571782,ME,8,MA999,hasmed_elective,CC,6,48
327122,MM,3,EP751,hasmed_elective,AA,10,30
750259,MM,6,MM350,core,BB,8,48
581065,EP,3,MA451,minor,AB,9,27
214270,CH,3,CH977,core,BC,7,21
995208,ME,3,ME712,core,AP,10,30
970791,MA,3,IE435,flexible_elective,BB,8,24
993835,CE,8,IE774,department_elective,CC,6,48
733782,CH,3,CSE235,department_elective,AB,9,27
993835,CE,8,CE207,honours,AA,10,80
180828,CSE,4,CSE430,honours,BB,8,32
692318,CSE,6,MA244,hasmed_elective,BC,7,42
836431,EE,3,MM486,minor,CC,6,18
517837,CH,4,CH142,core,AP,10,40
960395,EE,8,CE129,department_elective,AB,9,72
500658,CE,8,EP302,hasmed_elective,CC,6,48
871746,IE,8,EE653,minor,AP,10,80
588946,MA,6,MA169,core,BC,7,42
981238,MM,3,EP796,minor,BB,8,24
364146,MA,3,CH782,alc,CC,6,18
955757,MM,4,IE284,flexible_elective,AA,10,40
282482,MM,4,CSE307,hasmed_elective,AP,10,40
721490,EP,6,EP189,core,AB,9,54
816041,MA,4,EC990,alc,AP,10,40
628849,MA,3,IE804,hasmed_elective,AA,10,30
465496,MA,6,CSE377,hasmed_elective,BC,7,42
301135,IE,6,IE165,honours,AP,10,60
995208,ME,6,IE914,alc,CC,6,36
750259,MM,3,MM105,honours,BC,7,21
485484,MM,6,EC341,alc,CC,6,36
841365,MA,3,CE100,department_elective,BC,7,21
971123,MA,6,MA550,alc,AP,10,60
582912,CH,8,EP928,alc,BB,8,64
150503,CH,6,EP370,hasmed_elective,AA,10,60
680096,CH,3,MM914,alc,BC,7,21
928288,CSE,6,CH896,hasmed_elective,BB,8,48
461584,EE,3,CH468,minor,BC,7,21
995208,ME,3,CSE459,minor,BC,7,21
388969,CSE,4,CSE872,core,AP,10,40
630568,EP,4,EP346,core,BB,8,32
626000,EC,4,EC426,core,AB,9,36
283796,ME,4,EP787,minor,CC,6,24
461584,EE,3,MA850,flexible_elective,AA,10,30
283796,ME,3,MA914,alc,BB,8,24
986057,ME,4,EP705,flexible_elective,AA,10,40
847809,IE,8,CE503,minor,BC,7,56
608522,EC,8,EC627,alc,AB,9,72
773982,EE,8,EE974,honours,AB,9,72
608952,EP,4,EE443,alc,BB,8,32
608952,EP,6,EE910,minor,CC,6,36
294697,MM,6,MM779,core,CC,6,36
572815,CSE,4,ME331,hasmed_elective,BB,8,32
973158,EE,4,EE787,core,BC,7,28
327122,MM,8,CH307,flexible_elective,BB,8,64
998293,ME,4,CSE481,department_elective,BC,7,28
381526,CE,3,EC226,minor,AA,10,30
626000,EC,4,EC907,honours,CC,6,24
681499,CH,6,EC287,hasmed_elective,BC,7,42
461971,CE,4,CE268,honours,AP,10,40
588946,MA,3,MA665,core,BC,7,21
124663,EE,4,EE692,honours,BC,7,28
143856,CE,4,CE659,honours,AA,10,40
718510,EP,6,EP841,hasmed_elective,BB,8,48
199713,EE,8,CE432,minor,CC,6,48
478606,CE,8,EE886,minor,BC,7,56
973158,EE,4,CSE814,hasmed_elective,AA,10,40
143142,CSE,6,CSE293,core,AP,10,60
870642,MM,8,CSE126,alc,CC,6,48
733782,CH,3,CSE910,department_elective,AP,10,30
773982,EE,4,CE804,minor,CC,6,24
626000,EC,4,MA949,hasmed_elective,BC,7,28
391848,ME,6,CE457,department_elective,AP,10,60
208100,EE,8,ME184,minor,CC,6,48
628849,MA,8,MA535,core,AA,10,80
461971,CE,6,CE215,alc,AB,9,54
788020,CE,6,CE213,honours,CC,6,36
465496,MA,8,MA298,honours,BC,7,56
960395,EE,8,EE267,honours,AB,9,72
836431,EE,8,EC295,department_elective,CC,6,48
571782,ME,3,ME226,core,CC,6,18
703403,EC,4,EC167,honours,CC,6,24
970791,MA,4,ME589,alc,BB,8,32
787967,EC,6,EC769,core,BB,8,48
301135,IE,4,EP314,minor,AA,10,40
124663,EE,6,IE956,alc,BB,8,48
628849,MA,3,CH996,minor,AA,10,30
775967,EC,6,MA149,hasmed_elective,AA,10,60
138296,MM,6,ME792,hasmed_elective,AA,10,60
971123,MA,3,IE227,minor,CC,6,18
630568,EP,4,EP218,honours,AB,9,36
888886,CE,8,CE739,core,AA,10,80
517837,CH,3,EE606,hasmed_elective,CC,6,18
589528,EE,4,EE500,honours,BB,8,32
381227,CE,6,MM240,hasmed_elective,CC,6,36
955757,MM,6,EE472,alc,AA,10,60
265922,EP,4,CSE872,flexible_elective,AB,9,36
572815,CSE,8,IE416,alc,BC,7,56
608522,EC,3,CH750,minor,BC,7,21
775967,EC,8,CE750,department_elective,AA,10,80
703403,EC,3,EC254,core,CC,6,18
955757,MM,4,EP449,alc,AA,10,40
310604,EE,8,EE716,core,BC,7,56
845623,EE,4,EP303,hasmed_elective,AP,10,40
458200,EC,3,EC116,core,BC,7,21
692318,CSE,4,CSE414,honours,AP,10,40
379479,MA,8,MA595,core,CC,6,48
294697,MM,8,ME702,minor,AA,10,80
810863,CE,4,CE374,honours,AP,10,40
301135,IE,8,EE810,minor,AP,10,80
810863,CE,4,CH286,alc,AB,9,36
391848,ME,8,EC529,minor,AP,10,80
928288,CSE,6,IE253,alc,AP,10,60
626000,EC,8,EC316,honours,BB,8,64
282482,MM,6,MM333,honours,AB,9,54
582912,CH,6,EC852,minor,AA,10,60
703403,EC,4,EC692,honours,AA,10,40
582912,CH,6,MA857,department_elective,AA,10,60
391848,ME,4,EE578,flexible_elective,AP,10,40
270007,IE,8,EE375,alc,AA,10,80
571782,ME,8,ME318,honours,BC,7,56
478606,CE,3,CSE618,flexible_elective,CC,6,18
461971,CE,8,EE440,hasmed_elective,BB,8,64
138296,MM,4,EC553,minor,CC,6,24
788020,CE,6,IE651,alc,BC,7,42
364146,MA,6,MA662,core,AA,10,60
781075,CE,6,MA632,alc,CC,6,36
718510,EP,6,ME763,hasmed_elective,BC,7,42
608952,EP,4,CE684,hasmed_elective,AB,9,36
847809,IE,3,ME739,hasmed_elective,AB,9,27
718510,EP,6,IE248,department_elective,BB,8,48
718510,EP,6,EE592,alc,AB,9,54
681499,CH,4,EE180,department_elective,BC,7,28
381526,CE,6,CSE544,flexible_elective,AP,10,60
571782,ME,4,EP389,hasmed_elective,AB,9,36
993835,CE,3,CE611,honours,AA,10,30
482623,IE,4,IE563,honours,CC,6,24
388969,CSE,6,EC759,alc,CC,6,36
488661,EE,8,EE836,core,AA,10,80
928288,CSE,3,CSE402,core,AP,10,30
482623,IE,3,CE184,flexible_elective,BB,8,24
150503,CH,3,MM948,minor,AB,9,27
871746,IE,6,EC409,department_elective,BB,8,48
517837,CH,3,CSE952,department_elective,AB,9,27
150503,CH,3,CH706,department_elective,AA,10,30
381227,CE,3,CSE341,department_elective,AB,9,27
718510,EP,8,MA423,hasmed_elective,AP,10,80
207443,ME,4,CH540,alc,AA,10,40
461971,CE,8,CE114,core,BC,7,56
301135,IE,6,CSE162,flexible_elective,AB,9,54
124663,EE,8,CE812,minor,AA,10,80
194063,EP,4,EP131,core,CC,6,24
482623,IE,8,IE765,core,BB,8,64
301135,IE,6,MA558,department_elective,CC,6,36
787967,EC,3,EC372,core,BB,8,24
482623,IE,8,EE479,hasmed_elective,AP,10,80
461584,EE,4,EE186,honours,AB,9,36
871746,IE,6,IE575,department_elective,BC,7,42
613401,CE,4,MM191,minor,BB,8,32
500658,CE,4,MA886,department_elective,BB,8,32
970791,MA,6,MA291,honours,BC,7,42
718510,EP,3,IE882,hasmed_elective,BC,7,21
294697,MM,8,CSE164,department_elective,AB,9,72
928288,CSE,6,CSE847,core,AB,9,54
294697,MM,6,ME538,hasmed_elective,AB,9,54
608952,EP,3,EE218,department_elective,AP,10,30
301135,IE,6,IE421,core,BC,7,42
750259,MM,6,MM260,honours,AB,9,54
145372,EP,4,EE739,minor,BB,8,32
379479,MA,4,MA838,core,CC,6,24
144528,ME,6,IE396,hasmed_elective,AB,9,54
270007,IE,8,CE979,hasmed_elective,AP,10,80
294697,MM,6,MM515,honours,BB,8,48
733782,CH,4,CH238,honours,AP,10,40
955757,MM,6,ME633,department_elective,CC,6,36
995208,ME,8,EE866,flexible_elective,BB,8,64
465496,MA,3,MA526,core,AB,9,27
787967,EC,8,MM494,hasmed_elective,AA,10,80
207443,ME,3,MA455,hasmed_elective,BB,8,24
834515,MA,6,MA247,honours,AP,10,60
955757,MM,4,MA142,minor,AP,10,40
626000,EC,4,EP542,alc,AP,10,40
388969,CSE,8,CE955,minor,AP,10,80
870642,MM,8,EC332,hasmed_elective,BB,8,64
879634,EP,8,EP339,honours,AA,10,80
960395,EE,6,MA411,hasmed_elective,BB,8,48
138296,MM,4,MM672,honours,AP,10,40
851029,CSE,8,CH550,hasmed_elective,BB,8,64
995208,ME,4,EP452,hasmed_elective,AB,9,36
847809,IE,8,MA807,flexible_elective,BB,8,64
581858,MA,3,IE429,minor,CC,6,18
836431,EE,3,IE831,alc,AB,9,27
582912,CH,3,CE641,flexible_elective,AB,9,27
327122,MM,3,ME519,flexible_elective,CC,6,18
847809,IE,6,EE369,minor,BC,7,42
971123,MA,3,MA157,hasmed_elective,CC,6,18
362471,EE,4,EE482,honours,CC,6,24
888886,CE,6,ME213,department_elective,CC,6,36
294697,MM,6,MM901,core,AA,10,60
589528,EE,3,MA177,department_elective,AP,10,30
888886,CE,8,ME653,department_elective,BC,7,56
630568,EP,8,EC499,minor,BC,7,56
721490,EP,6,CSE225,hasmed_elective,BB,8,48
180828,CSE,8,CSE334,alc,BB,8,64
138296,MM,3,CSE555,alc,AP,10,30
626000,EC,3,EE480,minor,BB,8,24
773982,EE,3,EE515,core,BC,7,21
144528,ME,4,ME784,core,CC,6,24
879634,EP,3,EP897,core,AA,10,30
294697,MM,6,CSE849,hasmed_elective,AB,9,54
588946,MA,3,EP245,minor,AA,10,30
870642,MM,8,MM591,flexible_elective,BC,7,56
888886,CE,4,ME421,alc,AB,9,36
750259,MM,6,CH591,minor,AP,10,60
458200,EC,3,EC366,alc,CC,6,18
207443,ME,4,ME904,honours,AP,10,40
144528,ME,3,ME335,honours,BB,8,24
841365,MA,4,CE889,hasmed_elective,CC,6,24
362471,EE,8,EP525,hasmed_elective,BC,7,56
329535,EC,6,EC284,honours,BB,8,48
995208,ME,4,EC999,alc,BC,7,28
388969,CSE,8,CSE743,core,BB,8,64
628849,MA,6,EE597,flexible_elective,AB,9,54
283796,ME,3,IE492,hasmed_elective,AA,10,30
986057,ME,6,EP744,alc,CC,6,36
845623,EE,6,EP914,minor,AP,10,60
871746,IE,6,IE786,honours,BC,7,42
981238,MM,8,MM926,core,AP,10,80
888886,CE,3,EP172,hasmed_elective,BB,8,24
388969,CSE,4,CSE378,honours,AA,10,40
138296,MM,6,EC654,minor,AA,10,60
851029,CSE,3,EP266,hasmed_elective,BB,8,24
282482,MM,6,MM627,honours,BB,8,48
310604,EE,4,CSE625,alc,CC,6,24
208100,EE,6,EE294,honours,BB,8,48
881983,MA,3,MA776,honours,CC,6,18
628849,MA,6,IE172,alc,AB,9,54
203200,CH,4,EP309,flexible_elective,BC,7,28
208100,EE,8,EP950,hasmed_elective,AA,10,80
379479,MA,3,CE462,alc,AA,10,30
626000,EC,4,MM435,department_elective,BB,8,32
981238,MM,8,MM827,core,AB,9,72
143142,CSE,6,EC942,hasmed_elective,AP,10,60
782129,MA,8,MA211,core,AB,9,72
358405,MA,8,IE348,flexible_elective,BB,8,64
721490,EP,4,EP593,core,CC,6,24
194063,EP,4,CH883,department_elective,BB,8,32
993835,CE,4,CE883,core,AA,10,40
465496,MA,3,CE116,flexible_elective,AP,10,30
327122,MM,8,EP458,flexible_elective,BC,7,56
488661,EE,4,ME664,alc,BB,8,32
879634,EP,4,MA347,department_elective,BB,8,32
955757,MM,6,MM447,core,AA,10,60
282482,MM,6,EE402,alc,BC,7,42
485484,MM,4,MA631,alc,AA,10,40
581858,MA,6,MA304,honours,AB,9,54
485484,MM,4,ME197,department_elective,AP,10,40
582912,CH,8,MA871,flexible_elective,AA,10,80
782129,MA,8,IE744,alc,AA,10,80
721490,EP,4,IE330,alc,AP,10,40
362471,EE,3,EP513,minor,AA,10,30
841365,MA,6,CE214,flexible_elective,BB,8,48
458200,EC,8,CH731,minor,BB,8,64
283796,ME,8,EE615,minor,AB,9,72
124663,EE,8,EE596,honours,AP,10,80
995208,ME,8,MM350,flexible_elective,BC,7,56
265922,EP,6,EC478,department_elective,AP,10,60
845623,EE,3,CH698,minor,AP,10,30
581858,MA,8,EP630,department_elective,BB,8,64
816041,MA,6,MA132,department_elective,BB,8,48
781075,CE,3,IE898,flexible_elective,BB,8,24
488661,EE,6,EE198,core,AB,9,54
381227,CE,6,EP243,flexible_elective,BB,8,48
775967,EC,4,MM962,hasmed_elective,AA,10,40
381526,CE,4,CE323,honours,AP,10,40
478606,CE,6,EP696,department_elective,AA,10,60
461584,EE,3,MA749,department_elective,BB,8,24
461584,EE,3,EE632,core,AP,10,30
781075,CE,3,MA382,flexible_elective,AA,10,30
680096,CH,3,CH234,honours,BC,7,21
534763,MA,3,EC691,department_elective,BC,7,21
589528,EE,8,EE841,honours,AP,10,80
145372,EP,8,CSE107,department_elective,CC,6,48
488661,EE,3,EE714,department_elective,AP,10,30
970791,MA,3,IE758,alc,BC,7,21
388969,CSE,3,EP395,alc,AB,9,27
993835,CE,8,MA214,department_elective,AA,10,80
582912,CH,3,CH556,honours,BB,8,24
998293,ME,8,EC920,alc,BB,8,64
214270,CH,6,CH852,honours,BC,7,42
788020,CE,3,CE381,core,AP,10,30
143856,CE,8,CSE859,department_elective,BC,7,56
703403,EC,6,CSE932,minor,BB,8,48
194063,EP,3,EP719,core,BC,7,21
581065,EP,6,ME849,alc,AB,9,54
138296,MM,3,MM214,honours,AA,10,30
692318,CSE,3,MM479,alc,AA,10,30
981238,MM,3,CSE689,minor,BC,7,21
971123,MA,3,MM385,alc,AA,10,30
993835,CE,3,EC446,flexible_elective,AA,10,30
773982,EE,6,CH495,department_elective,CC,6,36
379479,MA,8,CSE538,minor,AP,10,80
270007,IE,8,MA365,hasmed_elective,BC,7,56
971123,MA,3,ME258,hasmed_elective,AP,10,30
608952,EP,8,MM517,hasmed_elective,BB,8,64
534763,MA,6,EE393,hasmed_elective,BB,8,48
628849,MA,6,MA950,honours,AB,9,54
718510,EP,8,EP921,core,AP,10,80
282482,MM,6,EC746,flexible_elective,CC,6,36
787967,EC,6,CSE182,department_elective,AA,10,60
283796,ME,3,ME552,honours,AB,9,27
995208,ME,6,CE921,alc,BC,7,42
283796,ME,8,ME464,honours,AP,10,80
478606,CE,3,CSE352,minor,BC,7,21
582912,CH,3,CE133,hasmed_elective,CC,6,18
879634,EP,3,MM321,minor,AP,10,30
870642,MM,8,MM144,core,CC,6,48
879634,EP,3,MA245,flexible_elective,AB,9,27
485484,MM,6,MM865,alc,AP,10,60
482623,IE,4,CH220,alc,AB,9,36
159438,EE,8,MA621,department_elective,AA,10,80
265922,EP,8,EP803,core,BC,7,56
144528,ME,3,CSE342,hasmed_elective,BC,7,21
391848,ME,3,CH441,hasmed_elective,BB,8,24
199713,EE,4,CE880,hasmed_elective,BB,8,32
907454,CSE,4,EE485,minor,CC,6,24
150503,CH,6,CH463,core,CC,6,36
630568,EP,6,MA555,hasmed_elective,BC,7,42
788020,CE,3,CE944,honours,CC,6,18
283796,ME,6,ME898,core,AP,10,60
517837,CH,3,MM227,minor,AB,9,27
301135,IE,4,IE879,honours,AB,9,36
500658,CE,4,EP815,department_elective,BC,7,28
851029,CSE,4,EE330,hasmed_elective,CC,6,24
461584,EE,8,IE825,minor,CC,6,48
138296,MM,8,IE658,hasmed_elective,BC,7,56
388969,CSE,6,CSE217,core,BB,8,48
310604,EE,4,CH467,hasmed_elective,BC,7,28
283796,ME,3,EE578,department_elective,AP,10,30
